Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL195154,,None,297.26,0,4.07,60,N#Cc1cc(-c2cc(F)c(O)c(F)c2)cc2ccc(O)cc12,IC50,'=',548,nM,6.26,,,UO_0000065,21.06,0.39,2.19,9.75,0,CHEMBL831155,Inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha expressed in Escherichia coli,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139538,1,Scientific Literature,J Med Chem,2005,None,,,,548
CHEMBL363872,,None,317.14,0,3.56,28,O=C1C(c2ccc(O)cc2)=C(Br)c2cc(O)ccc21,IC50,'=',5.2,nM,8.28,,,UO_0000065,26.12,0.6,4.72,14.4,0,CHEMBL829337,Inhibition of human estrogen receptor alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139570,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,,5.2
CHEMBL492262,,None,293.46,0,4.17,37a,CC(C)CCc1cc(NCC(C)C)nc(OCC(C)C)n1,IC50,'=',6900,nM,5.16,,,UO_0000065,,,,,0,CHEMBL1028198,Antagonist activity at ERalpha in human HEC1 cells assessed as inhibition of estrogen-induced transcriptional activity after 24 hrs by reporter gene assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,HEC-1,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1140106,1,Scientific Literature,J Med Chem,2008,CHEMBL3308740,,,,6.9
CHEMBL103294,,None,477.05,1,6.24,20d,CC1(c2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc2CCN1c1ccc(Cl)cc1,IC50,'=',3.1,nM,8.51,,,UO_0000065,17.84,0.34,2.27,23.67,0,CHEMBL682289,Inhibitory concentration against estrogen receptor alpha using estrogen response element (ERE) assay.,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145829,1,Scientific Literature,J Med Chem,2003,None,,,,3.1
CHEMBL93705,,None,463.6,1,5.93,21D,Oc1cccc([C@H]2Sc3cc(O)ccc3O[C@H]2c2ccc(OCCN3CCCCC3)cc2)c1,IC50,'=',4.1,nM,8.39,,,UO_0000065,18.09,0.35,2.46,13.49,0,CHEMBL873603,Displacement of [3H]17-beta-estradiol from full length human estrogen receptor alpha,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146754,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,4.1
CHEMBL1643,RIBAVIRIN,4,244.21,0,-3.01,ribavirin,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL180995,,None,491.6,1,6.37,8F,C[C@@H]1CCN([C@@H](C)COc2ccc([C@@H]3Oc4ccc(O)c(F)c4[C@@H](C)[C@@H]3c3ccc(O)cc3)cc2)C1,IC50,'=',0.9,nM,9.05,,,UO_0000065,18.4,0.34,2.68,14.55,0,CHEMBL831077,Inhibition of estrogen receptor alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142044,1,Scientific Literature,Bioorg Med Chem Lett,2005,None,,,,0.9
CHEMBL131450,,None,477,1,5.62,9,COc1c(C=O)c(C)c(Cl)c(OCC(=O)O)c1C/C=C(C)/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C,IC50,,,nM,,,,UO_0000065,,,,,0,CHEMBL677872,Minimum effective concentration required to inhibit Estrogen receptor 1 (ER alpha); Not detected,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1145088,1,Scientific Literature,J Med Chem,2003,None,,,Not active,
CHEMBL203748,,None,300.44,0,4.05,28,C=C[C@]12CCC(=O)C=C1CCC1C2CC[C@@]2(C)C1CC[C@@H]2O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL865276,Binding affinity to human ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1149417,1,Scientific Literature,Bioorg Med Chem Lett,2006,None,,,,10000
CHEMBL1516948,,None,363.44,0,3.73,SID7974344,Cc1cccc(NC2=NC(=O)/C(=C3/C(=O)N(C)c4ccccc43)S2)c1C,IC50,'=',32901.38,nM,4.48,,Not Active,UO_0000065,12.33,0.24,0.75,7.26,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,32.90138
CHEMBL1459339,,None,368.66,0,3.87,SID14718793,Cc1cc(C)cc(OCc2nc3cc(Br)c[nH]c-3n2)c1.Cl,IC50,'>',50000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,50
CHEMBL1538325,,None,449.42,0,3.88,SID14729775,NC(=O)C1(N2CCCCC2)CCN(c2nc(-c3ccc(Br)cc3)cs2)CC1,IC50,'=',37793.76,nM,4.42,,Not Active,UO_0000065,9.84,0.22,0.54,7.08,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,37.79376
CHEMBL1606490,,None,379.27,0,4.77,SID3715846,CCc1nnc2n1N=C(c1ccc(-c3cc(Cl)ccc3Cl)o1)CS2,IC50,'=',43982.45,nM,4.36,,Not Active,UO_0000065,11.49,0.25,-0.41,7.75,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,43.98245
CHEMBL1321083,,None,428.58,0,4.21,SID14721817,Cc1ccc(C(C(=O)NC(C)(C)C)N(Cc2cccs2)C(=O)c2csnn2)cc1,IC50,'>',50000,nM,,,Not Active,UO_0000065,,,,,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,50
CHEMBL1448466,,None,256.3,0,2.98,SID14733222,CCc1ccc(NC(=O)c2noc3c2CCC3)cc1,IC50,'=',7938.99,nM,5.1,,Active,UO_0000065,19.9,0.37,2.12,9.25,0,CHEMBL1614199,PUBCHEM_BIOASSAY: Estrogen Receptor-alpha Coactivator Binding Inhibitors Dose Response Confirmation. (Class of assay: confirmatory) [Related pubchem assays: 629 (Primary screen preceding this dose response confirmation assay.)],B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1201862,7,PubChem BioAssays,,,None,,,,7.93899
CHEMBL379024,,None,433.59,1,7.06,37,COc1ccc(F)cc1-c1ccc2c(c1)C(CSCCc1ccccc1)=CC(C)(C)N2,IC50,'>',2000,nM,,,,UO_0000065,,,,,0,CHEMBL889785,Displacement of fluormone from human estrogen receptor by fluorescence binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146252,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,2000
CHEMBL396946,,None,271.23,0,1.6,9,O=C1c2ccc(O)cc2C(=O)N1c1cc(O)cc(O)c1,IC50,'>',5000,nM,,,,UO_0000065,,,,,0,CHEMBL888711,Inhibition of human LBD of of ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146264,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,5000
CHEMBL388474,,None,239.23,0,2.19,5,O=C1c2ccccc2C(=O)N1c1ccc(O)cc1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL888711,Inhibition of human LBD of of ERalpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146264,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,10000
CHEMBL4166121,,None,460.51,1,5.52,30c,O=c1oc2cc(O)ccc2c(Nc2ccc(OCCN3CCCC3)cc2)c1-c1ccc(F)cc1,IC50,'=',4530,nM,5.34,,,UO_0000065,11.6,0.21,-0.18,7.13,0,CHEMBL4134003,Displacement of fluorescent estrogen ligand from recombinant human ERalpha expressed in insect cells incubated for 2 hrs by polarization,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130448,1,Scientific Literature,Eur J Med Chem,2017,None,,,,4.53
CHEMBL83,TAMOXIFEN,4,371.52,1,6,Tamoxifen,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,IC50,'=',2670,nM,5.57,,,UO_0000065,15,0.27,-0.43,44.7,0,CHEMBL4134003,Displacement of fluorescent estrogen ligand from recombinant human ERalpha expressed in insect cells incubated for 2 hrs by polarization,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130448,1,Scientific Literature,Eur J Med Chem,2017,None,,,,2.67
CHEMBL1712923,IRSOGLADINE MALEATE,1,372.17,0,2.01,IRSOGLADINE MALEATE,Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1.O=C(O)/C=C\C(=O)O,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL205596,CHOLIC ACID,4,408.58,0,3.45,CHOLIC ACID,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL406,INDAPAMIDE,4,365.84,0,2.08,INDAPAMIDE,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL2407651,,None,533.36,2,5.61,3j,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O,IC50,'=',7300,nM,5.14,,,UO_0000065,9.63,0.19,-0.47,6.78,0,CHEMBL2411348,Antagonist activity at estrogen receptor alpha (unknown origin) by NH Pro assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2407028,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,7.3
CHEMBL66598,,None,395.48,0,4.61,11b,CCOc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147539,1,Scientific Literature,Bioorg Med Chem Lett,2004,None,,,,10000
CHEMBL1479,DANAZOL,4,337.46,0,4.22,DANAZOL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,IC50,'=',17790,nM,4.75,,,UO_0000065,14.08,0.26,0.53,10.27,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,,17.79
CHEMBL1200528,CHROMIC CHLORIDE,4,158.36,None,None,CHROMIUM(III) CHLORIDE,,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL513,CARMUSTINE,4,214.05,0,1.16,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL490,PAROXETINE,4,329.37,0,3.33,PAROXETINE,Fc1ccc([C@@H]2CCNC[C@H]2COc2ccc3c(c2)OCO3)cc1,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL131,PREDNISOLONE,4,360.45,0,1.56,PREDNISOLONE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,IC50,,,,,,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,,,,,,0,CHEMBL1909145,DRUGMATRIX: Estrogen ERalpha radioligand binding (ligand: [3H] Estradiol),B,BAO_0000219,cell-based format,None,None,None,Sf9,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1909046,15,DrugMatrix,,,CHEMBL3308860,,,Not active,
CHEMBL5094443,,None,672.85,2,7.25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5076984,,None,642.8,2,7.39,42,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,IC50,'=',1.28,nM,8.89,,,UO_0000065,13.83,0.25,1.5,6.98,0,CHEMBL5053639,Displacement of fluorescent-labeled E2 from LBD of ERalpha (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,,ANTAGONIST,,1.28
CHEMBL135,ESTRADIOL,4,272.39,0,3.61,E2,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,IC50,'=',0.33,nM,9.48,,,UO_0000065,34.81,0.65,5.87,23.43,1,CHEMBL5053639,Displacement of fluorescent-labeled E2 from LBD of ERalpha (unknown origin) by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,,ANTAGONIST,,0.33
CHEMBL5076984,,None,642.8,2,7.39,42,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,IC50,'=',36.33,nM,7.44,,,UO_0000065,11.57,0.21,0.05,5.84,0,CHEMBL5053645,Antagonist activity at ERalpha (unknown origin) assessed as inhibition of fluorescein-labeled PGC-1 coactivator recruitment incubated for 10 mins measured by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.1667 hr,ANTAGONIST,,36.33
CHEMBL5076984,,None,642.8,2,7.39,42,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,IC50,'=',125.3,nM,6.9,,,UO_0000065,10.74,0.2,-0.49,5.42,0,CHEMBL5053646,Antagonist activity at ERalpha (unknown origin) assessed as inhibition of fluorescein-labeled PGC-1 coactivator recruitment incubated for 30 mins measured by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,ANTAGONIST,,125.3
CHEMBL5076984,,None,642.8,2,7.39,42,CCC(=C(c1ccc(O)cc1)c1ccc(/C=C/C(=O)NCCCCCNC(=O)CCc2nc3cc(O)ccc3[nH]2)cc1)c1ccccc1,IC50,'=',30.9,nM,7.51,,,UO_0000065,11.68,0.21,0.12,5.9,0,CHEMBL5053651,Antagonist activity at ERalpha (unknown origin) expressed in human U2OS cells assessed as inhibition of E2-induced transactivation by dual luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U2OS,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,,ANTAGONIST,,30.9
CHEMBL1358,FULVESTRANT,4,606.78,2,8.68,Fulvestrant,C[C@]12CC[C@@H]3c4ccc(O)cc4C[C@@H](CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)[C@H]3[C@@H]1CC[C@@H]2O,IC50,,,,,,Not Determined,,,,,,0,CHEMBL5053651,Antagonist activity at ERalpha (unknown origin) expressed in human U2OS cells assessed as inhibition of E2-induced transactivation by dual luciferase reporter gene assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,U2OS,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL5053487,1,Scientific Literature,J Med Chem,2021,None,,,,
CHEMBL388418,,None,266.3,0,3.45,51,Cc1c(/C=N/O)c2ccccc2n1-c1ccc(O)cc1,IC50,'=',270,nM,6.57,,,UO_0000065,24.67,0.45,3.12,11.37,0,CHEMBL891640,Inhibition of human ERalpha by radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146346,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,270
CHEMBL231811,,None,269.32,0,4.08,37,O/N=C/c1ccc(-c2ccc(O)cc2)c2sccc12,IC50,'=',37,nM,7.43,,,UO_0000065,27.59,0.53,3.35,14.07,0,CHEMBL891640,Inhibition of human ERalpha by radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146346,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,37
CHEMBL240438,,None,640.83,2,8.14,22b,Cc1c([C@H](C)NC(=O)Cc2c(-c3ccccc3)[nH]c3ccccc23)n(Cc2ccc(OCCN3CCCCC3)cc2)c2ccc(O)cc12,IC50,'=',2,nM,8.7,,,UO_0000065,13.57,0.25,0.56,10.54,0,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139144,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,2
CHEMBL238959,,None,539.72,2,6.48,11l,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2c(OCCCN3CCCCC3)cccc12,IC50,'=',69,nM,7.16,,,UO_0000065,13.27,0.24,0.68,9.23,0,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139144,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,69
CHEMBL386630,TESTOSTERONE,4,288.43,0,3.88,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,IC50,'>',10000,nM,,,,UO_0000065,,,,,1,CHEMBL886321,Binding affinity to human recombinant ERalpha by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139947,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,10000
CHEMBL438863,,None,316.44,0,2.85,23,C[C@]12CC[C@H]3[C@@H](CC4C5=CC(=O)CC[C@@]53C[C@H]4O)[C@@H]1CC[C@@H]2O,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL886321,Binding affinity to human recombinant ERalpha by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139947,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,10000
CHEMBL428732,,None,525.69,2,6.09,11a,C[C@H](CCc1ccc(O)cc1)NC(=O)Cc1c(-c2ccccc2)[nH]c2cccc(OCCN3CCCCC3)c12,IC50,'=',1134,nM,5.95,,,UO_0000065,11.31,0.21,-0.14,7.66,0,CHEMBL886514,Displacement of [3H]estradiol from full length human recombinant ERalpha after 3 hrs by scintillation proximity assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL206,Estrogen receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139144,1,Scientific Literature,Bioorg Med Chem Lett,2007,None,,,,1134
CHEMBL5975525,,None,489.56,1,5.61,BDBM361484,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2c(F)ccc(OCCNCCCF)c2F)N1CC1(F)CC1,IC50,'=',1,nM,9,,714608,UO_0000065,18.38,0.35,3.39,22.34,0,CHEMBL5733099,ERalpha Binding Assay: The ability of compounds to bind to isolated Estrogen Receptor Alpha Ligand binding domain (ER alphaLBD (GST)) was assessed in competition assays using a LanthaScreen Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) detection end-point. For the LanthaScreen TR-FRET endpoint,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5772929,,None,525.56,2,5.4,BDBM361476,C[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cccc(OCCNCCCF)c2C(F)F)N1CC(F)(F)CO,IC50,'=',0.095,nM,10.02,,714593,UO_0000065,19.07,0.37,4.62,16.56,0,CHEMBL5733100,MCF-7 ER Down-Regulation Assay: The ability of compounds to down-regulate Estrogen Receptor (ER) numbers was assessed in a cell based immuno-fluorescence assay using the MCF-7 human ductal carcinoma breast cell line. MCF-7 cells were revived directly from a cryovial (approx 5×106 cells) in Assay Medium (phenol red free Dulbecco's Modified Eagle's medium (DMEM); Sigma D5921) containing 2 mM L-Glutamine and 5% (v/v) Charcoal/Dextran treated foetal calf serum. Cells were syringed once using a sterile 18G×1.5 inch (1.2×40 mm) broad gauge needle and cell density was measured using a Coulter Counter (Beckman). Cells were further diluted in Assay Medium to a density of 3.75×104 cells per mL and 40 μL per well added to transparent bottomed,,,,,,,,,,,,,,,,,,,,,,,,,
